opportunityId,StageID,stage_category,new_opportunity_days,qualified_opp_days,demo_complete_days,proposal_sent_days,pending_signature_days,nurture_days,closed_won_days,closed_lost,origin_date,create_date,start_date,Estimated_Contract_Value,Company,Full_License_Count,crm_license_count,ready_only_count,FDC_Needed,total_livecycle,qualification_days_from_start,first_demo_days_from_start
981218,12480,open,0,0,0,0,0,0,0,0,2016-05-25 00:00:00.0,2016-05-25 16:19:33.227,2016-05-25 00:00:00.0,0.0000,Focus Engineering,0,0,0,false,36,0,0
981081,12479,open,0,0,0,0,0,0,0,0,2016-05-25 14:13:22.623,2016-05-25 14:13:22.623,,0.0000,Regan Young England Butera,0,0,0,false,0,0,0
980986,12479,open,0,0,0,0,0,0,0,0,2016-05-25 11:58:36.827,2016-05-25 11:58:36.827,,0.0000,"RBS Design Group Architecture, PSC",0,0,0,false,0,0,0
980566,12480,open,0,0,0,0,0,0,0,0,2016-05-24 00:00:00.0,2016-05-24 12:45:33.417,2016-05-24 00:00:00.0,0.0000,Westco Service Company,0,0,0,false,37,0,0
980429,12480,open,0,0,0,0,0,0,0,0,2016-05-20 00:00:00.0,2016-05-24 09:50:43.7,2016-05-20 00:00:00.0,0.0000,Design Collaborative Inc,0,0,0,false,68,0,0
980251,12480,open,0,4,0,0,0,0,0,0,2016-05-23 16:35:52.983,2016-05-23 16:35:52.983,2016-05-27 00:00:00.0,0.0000,Endurable Building Products,0,0,0,false,38,0,0
980167,12480,open,0,0,0,0,0,0,0,0,2016-05-23 00:00:00.0,2016-05-23 15:04:38.52,2016-05-23 00:00:00.0,0.0000,Ironwood Construction,0,0,0,false,38,0,2
979953,12480,open,0,4,0,0,0,0,0,0,2016-05-23 11:15:32.76,2016-05-23 11:15:32.76,2016-05-27 00:00:00.0,0.0000,M. A. Mortenson Company,0,0,0,false,38,0,0
978241,12482,open,0,0,0,0,0,0,0,0,2016-05-19 00:00:00.0,2016-05-19 12:22:13.997,2016-05-19 00:00:00.0,14200.0000,Sletten Companies,0,0,0,false,42,0,15
977690,12483,open,0,0,0,0,7,0,0,0,2016-05-12 00:00:00.0,2016-05-18 10:27:15.32,2016-05-12 00:00:00.0,495.0000,VMDO Architects Upsell May 2016,0,0,0,false,43,0,-7
977657,12480,open,0,0,0,0,0,0,0,0,2016-05-18 00:00:00.0,2016-05-18 09:45:49.513,2016-05-18 00:00:00.0,0.0000,Miles Corp,0,0,0,false,43,0,0
977500,12481,open,0,0,0,0,0,0,0,0,2016-05-17 00:00:00.0,2016-05-17 18:02:52.91,2016-05-17 00:00:00.0,4500.0000,DeShazo Group,0,0,0,false,44,0,14
977480,12480,open,0,5,0,0,0,0,0,0,2016-05-17 16:56:05.143,2016-05-17 16:56:05.143,2016-05-26 00:00:00.0,0.0000,"Plant Construction Company, L.P.",0,0,0,false,136,0,0
977390,12481,open,0,0,2,0,0,0,0,0,2016-05-17 00:00:00.0,2016-05-17 14:17:29.923,2016-05-17 00:00:00.0,3000.0000,CB&A,0,0,0,false,44,0,3
976990,12480,open,0,0,0,0,0,0,0,0,2016-05-16 00:00:00.0,2016-05-16 13:19:23.89,2016-05-16 00:00:00.0,0.0000,BrightView Design Group,0,0,0,false,45,0,0
976911,12480,open,0,0,0,0,0,0,0,0,2016-05-16 00:00:00.0,2016-05-16 11:49:54.82,2016-05-16 00:00:00.0,0.0000,Champion 1 Construction Co.inc,0,0,0,false,45,0,0
976779,12480,open,0,0,0,0,0,0,0,0,2016-05-16 00:00:00.0,2016-05-16 09:22:47.263,2016-05-16 00:00:00.0,7500.0000,Me group,0,0,0,false,45,0,10
976623,12482,open,0,0,0,0,0,0,0,0,2016-05-13 00:00:00.0,2016-05-13 17:07:51.293,2016-05-13 00:00:00.0,8920.0000,AMPAM Parks Mechanical,0,0,0,false,48,0,5
976549,12482,open,0,0,4,0,0,0,0,0,2016-05-13 00:00:00.0,2016-05-13 15:03:25.27,2016-05-13 00:00:00.0,7080.0000,"Onex, Inc",0,0,0,false,48,0,4
976479,12481,open,0,0,0,0,0,0,0,0,2016-05-13 00:00:00.0,2016-05-13 13:48:26.683,2016-05-13 00:00:00.0,4500.0000,Leonard Rice Engineers,0,0,0,false,48,0,4
976339,12480,open,0,0,0,0,0,0,0,0,2016-05-13 00:00:00.0,2016-05-13 11:10:01.03,2016-05-13 00:00:00.0,0.0000,Hermes Landscaping,0,0,0,false,79,0,0
976249,12480,open,0,0,0,0,0,0,0,0,2016-05-13 00:00:00.0,2016-05-13 09:32:58.887,2016-05-13 00:00:00.0,0.0000,Maser Consulting,0,0,0,false,48,0,0
976070,12481,open,0,10,8,0,0,0,0,0,2016-05-12 16:46:32.467,2016-05-12 16:46:32.467,2016-05-17 00:00:00.0,0.0000,"Andropogon Associates, Ltd.",0,0,0,true,49,0,19
975785,12480,open,0,0,0,0,0,0,0,0,2016-05-12 00:00:00.0,2016-05-12 11:29:06.68,2016-05-12 00:00:00.0,0.0000,JNKA Architects,0,0,0,false,49,0,0
975429,12481,open,0,0,0,0,0,0,0,0,2016-05-11 00:00:00.0,2016-05-11 14:41:53.53,2016-05-11 00:00:00.0,0.0000,INVISION,0,0,0,false,50,0,7
975307,12479,open,0,0,0,0,0,0,0,0,2016-05-11 11:54:51.81,2016-05-11 11:54:51.81,,0.0000,PCS Structural Solutions,0,0,0,false,0,0,0
975290,12480,open,0,0,0,0,0,0,0,0,2016-05-11 00:00:00.0,2016-05-11 11:27:53.59,2016-05-11 00:00:00.0,0.0000,"Geocon Consultants, Inc.",0,0,0,false,50,0,0
975262,12481,open,0,0,16,0,0,0,0,0,2016-05-11 00:00:00.0,2016-05-11 10:54:59.943,2016-05-11 00:00:00.0,5000.0000,Cunningham | Quill Architects,0,0,0,false,50,0,16
975250,12480,open,0,23,0,0,0,0,0,0,2016-05-11 00:00:00.0,2016-05-11 10:43:14.563,2016-05-11 00:00:00.0,0.0000,"Parkhill, Smith & Cooper, Inc.",0,0,0,false,81,0,0
975229,12481,open,0,0,0,0,0,0,0,0,2016-05-11 00:00:00.0,2016-05-11 10:18:42.347,2016-05-11 00:00:00.0,4500.0000,Obermiller Nelson Engineering,0,0,0,false,50,0,2
974945,12481,open,0,0,0,0,0,0,0,0,2016-05-10 00:00:00.0,2016-05-10 15:37:39.797,2016-05-10 00:00:00.0,5000.0000,The Solis Group,0,0,0,false,51,0,3
974901,12480,open,0,12,0,0,0,0,0,0,2016-05-10 14:50:18.547,2016-05-10 14:50:18.547,2016-05-13 00:00:00.0,0.0000,Sambatek,0,0,0,false,51,0,0
974798,12481,open,0,0,5,0,0,0,0,0,2016-05-10 00:00:00.0,2016-05-10 13:11:37.623,2016-05-10 00:00:00.0,5000.0000,"Harmsen, Inc.",0,0,0,false,51,0,3
974763,12480,open,0,0,0,0,0,0,0,0,2016-05-10 00:00:00.0,2016-05-10 12:29:49.747,2016-05-10 00:00:00.0,0.0000,180 Degrees,0,0,0,false,51,0,8
974228,12481,open,0,0,1,0,0,0,0,0,2016-05-06 00:00:00.0,2016-05-09 13:32:56.35,2016-05-06 00:00:00.0,10000.0000,"Peoples Associates Structural Engineers, Inc",0,0,0,true,52,0,2
974145,12482,open,0,0,0,9,0,0,0,0,2016-05-09 00:00:00.0,2016-05-09 11:30:36.71,2016-05-09 00:00:00.0,8860.0000,Faber Construction,0,0,0,true,114,0,3
974020,12481,open,0,0,8,0,0,0,0,0,2016-05-09 00:00:00.0,2016-05-09 09:24:47.08,2016-05-09 00:00:00.0,0.0000,Keystruct Construction,0,0,0,false,52,0,8
973810,12481,open,0,0,11,0,0,0,0,0,2016-05-06 00:00:00.0,2016-05-06 15:18:05.53,2016-05-06 00:00:00.0,0.0000,Dustin Construction,0,0,0,false,55,0,6
973746,12481,open,0,9,0,0,0,0,0,0,2016-05-06 14:02:07.773,2016-05-06 14:02:07.773,2016-05-13 00:00:00.0,0.0000,Magnusson Architectue & Planning PC,0,0,0,false,55,0,12
972966,12482,open,0,0,0,4,0,0,0,0,2016-04-27 00:00:00.0,2016-05-04 17:50:51.99,2016-04-27 00:00:00.0,8000.0000,Mavo Systems,0,0,0,false,57,0,-6
972595,12481,open,0,0,1,0,0,0,0,0,2016-05-04 00:00:00.0,2016-05-04 10:18:00.883,2016-05-04 00:00:00.0,5000.0000,Geeding Construction,0,0,0,true,57,0,1
972318,12481,open,0,0,5,0,0,0,0,0,2016-05-03 00:00:00.0,2016-05-03 14:55:31.557,2016-05-03 00:00:00.0,7000.0000,CJL Engineering,2,6,12,true,89,0,6
972244,12479,open,0,0,0,0,0,0,0,0,2016-05-03 13:30:02.59,2016-05-03 13:30:02.59,2016-05-06 00:00:00.0,0.0000,OLYMPIQUE Facade Access Consulting,0,0,0,false,0,0,0
972204,12481,open,0,0,10,0,0,0,0,0,2016-05-03 00:00:00.0,2016-05-03 12:25:22.647,2016-05-03 00:00:00.0,26200.0000,RDG Planning & Design,0,0,0,true,58,0,10
972153,12481,open,0,0,0,0,0,0,0,0,2016-05-03 00:00:00.0,2016-05-03 11:13:09.9,2016-05-03 00:00:00.0,7460.0000,The Rush Companies,0,0,0,false,58,0,7
972085,12480,open,0,0,0,0,0,0,0,0,2016-05-03 00:00:00.0,2016-05-03 09:47:21.223,2016-05-03 00:00:00.0,5000.0000,Gallant Building Solutions,0,0,0,false,58,0,7
971800,12481,open,0,0,0,0,0,0,0,0,2016-05-02 00:00:00.0,2016-05-02 14:22:43.453,2016-05-02 00:00:00.0,5000.0000,"Straub Construction Co., Inc.",0,0,0,false,59,0,10
971644,12481,open,0,0,3,0,0,0,0,0,2016-05-02 00:00:00.0,2016-05-02 11:25:29.073,2016-05-02 00:00:00.0,7500.0000,Becht Engineering,0,0,0,false,59,0,3
971563,12480,open,0,0,0,0,0,0,0,0,2016-05-02 00:00:00.0,2016-05-02 09:59:02.09,2016-05-02 00:00:00.0,0.0000,BVH Architects,0,0,0,false,59,0,15
971033,12483,open,0,0,0,0,0,0,0,0,2016-04-07 00:00:00.0,2016-04-29 11:28:37.227,2016-04-07 00:00:00.0,2160.0000,Pepper Construction Upsell,0,0,0,false,62,0,-23
970036,12480,open,0,0,0,0,0,0,0,0,2016-04-27 00:00:00.0,2016-04-27 16:30:01.093,2016-04-27 00:00:00.0,0.0000,Blue Holdings Capital,0,0,0,false,0,0,0
969810,12481,open,0,0,0,0,0,0,0,0,2016-04-27 00:00:00.0,2016-04-27 11:56:31.843,2016-04-27 00:00:00.0,0.0000,IBI Group Corporate eval,0,0,0,false,95,0,1
969680,12481,open,0,0,6,0,0,0,0,0,2016-04-27 00:00:00.0,2016-04-27 09:11:14.637,2016-04-27 00:00:00.0,5000.0000,Blink Design Group,0,0,0,false,247,0,6
969257,12480,open,0,1,0,0,0,0,0,0,2016-04-26 11:42:33.88,2016-04-26 11:42:33.88,2016-04-27 00:00:00.0,4000.0000,Metcalfe Architecture & Design,0,0,0,false,65,0,0
968038,12482,open,0,0,0,0,0,0,0,0,2016-04-22 00:00:00.0,2016-04-22 11:53:14.4,2016-04-22 00:00:00.0,5940.0000,Talisen Construction Corporation,0,0,0,false,69,0,5
968036,12480,open,0,0,0,0,0,0,0,0,2016-04-22 00:00:00.0,2016-04-22 11:51:22.043,2016-04-22 00:00:00.0,15000.0000,Bunt & Associates,0,0,0,false,69,0,0
967611,12481,open,0,0,24,0,0,0,0,0,2016-04-21 00:00:00.0,2016-04-21 16:29:51.393,2016-04-21 00:00:00.0,7380.0000,Miller Stauch Construction,0,0,0,false,70,0,11
967522,12480,open,0,0,0,0,0,0,0,0,2016-04-21 00:00:00.0,2016-04-21 15:04:07.09,2016-04-21 00:00:00.0,0.0000,BNBuilders,0,0,0,false,101,0,0
967259,12480,open,0,7,0,0,0,0,0,0,2016-04-21 11:41:03.707,2016-04-21 11:41:03.707,2016-04-28 00:00:00.0,4000.0000,Moye Consulting,0,0,0,false,70,0,0
967193,12481,open,0,0,12,0,0,0,0,0,2016-04-21 00:00:00.0,2016-04-21 10:08:17.753,2016-04-21 00:00:00.0,4160.0000,Crawford Industrial Services,0,0,0,false,70,0,7
967070,12479,open,0,0,0,0,0,0,0,0,2016-04-20 17:55:53.84,2016-04-20 17:55:53.84,,540.0000,Pacheco Koch Upsell,0,0,0,false,0,0,0
966868,12479,open,0,0,0,0,0,0,0,0,2016-04-20 13:43:27.107,2016-04-20 13:43:27.107,,0.0000,CF Evans Construction,0,0,0,false,0,0,0
966757,12482,open,0,0,0,0,0,0,0,0,2016-04-13 00:00:00.0,2016-04-20 11:34:23.74,2016-04-13 00:00:00.0,300.0000,I.C. Thomasson Associates Upsell,0,5,0,false,71,0,-14
966703,12481,open,0,0,9,0,0,0,0,0,2016-04-20 00:00:00.0,2016-04-20 10:40:15.357,2016-04-20 00:00:00.0,0.0000,Trehel Corporation,0,0,0,false,71,0,8
966654,12482,open,0,0,0,2,0,0,0,0,2016-04-18 00:00:00.0,2016-04-20 09:46:37.73,2016-04-18 00:00:00.0,10000.0000,Beltline,0,0,3,true,71,0,2
965790,12479,open,0,0,0,0,0,0,0,0,2016-04-19 14:28:46.923,2016-04-19 14:28:46.923,,0.0000,liberty environmental inc,0,0,0,false,0,0,0
965417,12480,open,0,9,0,0,0,0,0,0,2016-04-18 16:58:04.48,2016-04-18 16:58:04.48,2016-04-26 00:00:00.0,0.0000,MEDCO Construction,0,0,0,false,73,0,0
965116,12481,open,0,0,2,0,0,0,0,0,2016-04-18 12:15:47.98,2016-04-18 12:15:47.98,2016-04-20 00:00:00.0,10000.0000,Moretrench,0,0,0,false,73,0,8
965114,12482,open,0,0,0,13,0,0,0,0,2016-04-18 00:00:00.0,2016-04-18 12:14:18.897,2016-04-18 00:00:00.0,8000.0000,Joe Funk Construction,0,0,0,false,73,0,3
965014,12481,open,0,0,0,0,0,0,0,0,2016-04-01 00:00:00.0,2016-04-18 11:00:34.107,2016-04-01 00:00:00.0,210000.0000,Cardno- Full Roll out,0,0,0,false,166,0,-12
964513,12484,open,0,0,0,0,0,2,0,0,2016-04-15 10:54:33.127,2016-04-15 10:54:33.127,,0.0000,Civil Design & Construction Inc,0,0,0,false,0,0,0
964211,12482,open,0,0,0,5,0,0,0,0,2016-04-14 00:00:00.0,2016-04-14 13:12:21.02,2016-04-14 00:00:00.0,5080.0000,"DBS Group, LLC",0,0,0,false,77,0,4
964081,12481,open,0,0,0,0,0,0,0,0,2016-04-14 00:00:00.0,2016-04-14 10:22:42.08,2016-04-14 00:00:00.0,0.0000,Sachse Construction Company,0,0,0,false,77,0,19
963886,12480,open,0,0,0,0,0,0,0,0,2016-04-13 00:00:00.0,2016-04-13 15:14:52.44,2016-04-13 00:00:00.0,3500.0000,Berghammer Construction,0,0,0,false,107,0,14
963867,12480,open,0,8,0,0,0,0,0,0,2016-04-13 14:48:59.2,2016-04-13 14:48:59.2,2016-04-14 00:00:00.0,0.0000,Holly and Smith Architects,0,0,0,false,78,0,0
963633,12479,open,0,0,0,0,0,0,0,0,2016-04-13 09:47:07.423,2016-04-13 09:47:07.423,,0.0000,Jamail & Smith Construction,0,0,0,false,0,0,0
963400,12482,open,0,0,0,0,0,0,0,0,2016-04-12 14:34:47.413,2016-04-12 14:34:47.413,,3360.0000,TDIndustries Upsell,4,0,0,false,79,19,0
963171,12481,open,0,0,26,0,0,0,0,0,2016-04-12 09:49:55.457,2016-04-12 09:49:55.457,2016-04-14 00:00:00.0,15000.0000,Howard Stein Hudson,0,0,0,true,79,0,28
961629,12479,open,0,0,0,0,0,0,0,0,2016-04-11 12:37:44.24,2016-04-11 12:37:44.24,2016-05-04 00:00:00.0,0.0000,Mullin Landscape Associates,0,0,0,false,0,0,0
961571,12481,open,0,0,1,0,0,0,0,0,2016-04-11 11:35:44.213,2016-04-11 11:35:44.213,2016-04-12 00:00:00.0,4500.0000,Rusk Renovations,0,0,0,false,80,0,8
961489,12481,open,0,0,8,0,0,0,0,0,2016-04-11 10:25:18.783,2016-04-11 10:25:18.783,2016-04-13 00:00:00.0,0.0000,Key Glass,0,0,0,false,80,0,8
961438,12480,open,0,0,0,0,0,0,0,0,2016-04-11 09:32:22.907,2016-04-11 09:32:22.907,,0.0000,RDH,0,0,0,false,0,0,0
961432,12479,open,0,0,0,0,0,0,0,0,2016-04-11 09:21:30.28,2016-04-11 09:21:30.28,,1440.0000,Perkowitz + Ruth Upsell,0,0,0,false,80,0,0
961176,12480,open,0,0,0,0,0,0,0,0,2016-04-08 00:00:00.0,2016-04-08 14:35:04.36,2016-04-08 00:00:00.0,3500.0000,Kelley Construction Additional Company,0,0,0,false,83,0,0
961131,12482,open,0,0,0,1,0,0,0,0,2016-04-08 13:44:13.63,2016-04-08 13:44:13.63,2016-04-20 00:00:00.0,7880.0000,Architectural Resources Group,0,0,0,false,83,0,4
960764,12480,open,0,33,0,0,0,0,0,0,2016-04-07 15:55:54.593,2016-04-07 15:55:54.593,2016-05-09 00:00:00.0,0.0000,LKPB Engineers,0,0,0,false,84,0,0
960365,12481,open,0,0,0,0,0,0,0,0,2016-04-06 00:00:00.0,2016-04-06 17:45:47.217,2016-04-06 00:00:00.0,4000.0000,Mid City Electric,0,0,0,false,85,0,0
960246,12480,open,0,0,0,0,0,0,0,0,2016-04-06 00:00:00.0,2016-04-06 15:01:09.97,2016-04-06 00:00:00.0,4000.0000,McCree Construction - Led by Blacktip IT,0,0,0,false,116,0,0
959827,12481,open,0,0,1,0,0,0,0,0,2016-04-05 17:38:59.897,2016-04-05 17:38:59.897,,0.0000,"LaRosa Building Group, LLC",0,0,0,false,0,0,0
959825,12480,open,0,27,0,0,0,0,0,0,2016-04-05 17:37:49.407,2016-04-05 17:37:49.407,2016-05-03 00:00:00.0,0.0000,"Perez, APC",0,0,0,false,86,0,0
959717,12481,open,0,0,0,0,0,0,0,0,2016-04-05 00:00:00.0,2016-04-05 15:16:05.81,2016-04-05 00:00:00.0,0.0000,Hernandez Consulting,0,0,0,false,86,0,7
959530,12480,open,0,0,0,0,0,0,0,0,2016-04-05 11:20:28.123,2016-04-05 11:20:28.123,2016-04-06 00:00:00.0,0.0000,Willmeng Construction,0,0,0,false,0,0,0
959464,12480,open,0,0,0,0,0,0,0,0,2016-04-05 09:37:38.627,2016-04-05 09:37:38.627,2016-04-07 00:00:00.0,0.0000,HMMH,0,0,0,false,86,0,65
959458,12480,open,0,0,0,0,0,0,0,0,2016-04-05 09:28:46.77,2016-04-05 09:28:46.77,,0.0000,Safetyline Jalousie,0,0,0,false,86,0,0
959205,12481,open,0,0,1,0,0,0,0,0,2016-04-04 17:27:42.693,2016-04-04 17:27:42.693,2016-04-08 00:00:00.0,5000.0000,Rotolo Consultants Inc,0,0,0,false,87,0,7
959113,12482,open,0,0,1,26,0,0,0,0,2016-04-04 15:37:26.427,2016-04-04 15:37:26.427,2016-04-05 00:00:00.0,6800.0000,"Southern Earth Sciences, Inc.",0,0,0,false,87,0,8
959001,12483,open,0,0,0,0,0,0,0,0,2016-04-04 13:21:52.983,2016-04-04 13:21:52.983,,16190.0000,BluSky Restoration,0,0,0,false,87,0,0
958756,12480,open,0,3,0,0,0,0,0,0,2016-04-04 09:08:10.723,2016-04-04 09:08:10.723,2016-04-07 00:00:00.0,0.0000,"GTS Technologies, Inc.",0,0,0,false,0,0,0
958588,12482,open,0,0,9,3,0,0,0,0,2016-04-01 15:53:21.433,2016-04-01 15:53:21.433,2016-04-05 00:00:00.0,3440.0000,Sampson Construction,0,0,0,false,90,0,13
958197,12482,open,0,0,0,0,0,0,0,0,2016-03-31 17:27:21.563,2016-03-31 17:27:21.563,2016-04-01 00:00:00.0,4160.0000,Patriquin Architects,0,0,0,false,91,0,1
958087,12479,open,0,0,0,0,0,0,0,0,2016-03-31 15:03:24.64,2016-03-31 15:03:24.64,,0.0000,Keystone Construction Corp.,0,0,0,false,0,0,0
958083,12479,open,0,0,0,0,0,0,0,0,2016-03-31 15:00:25.547,2016-03-31 15:00:25.547,,0.0000,KieranTimberlake,0,0,0,false,0,0,0
957584,12481,open,0,0,5,0,0,0,0,0,2016-03-30 15:06:41.347,2016-03-30 15:06:41.347,2016-03-31 00:00:00.0,5000.0000,Edwards Construction,0,0,0,false,92,0,6
957561,12481,open,0,0,0,0,0,0,0,0,2016-03-30 00:00:00.0,2016-03-30 14:34:07.577,2016-03-30 00:00:00.0,5000.0000,Tharp Plumbing,0,0,0,false,307,0,2
957544,12481,open,0,0,0,0,0,0,0,0,2016-03-30 14:17:59.72,2016-03-30 14:17:59.72,,6000.0000,KDC Real Estate,0,0,0,false,92,0,0
956901,12483,open,0,0,1,0,37,0,0,0,2016-03-29 11:56:12.887,2016-03-29 11:56:12.887,2016-05-31 00:00:00.0,9800.0000,"Construction Testing & Engineering, Inc.",5,5,0,true,93,0,6
956871,12482,open,0,0,0,0,0,0,0,0,2016-03-29 11:13:33.95,2016-03-29 11:13:33.95,2016-03-30 00:00:00.0,18300.0000,Quandel Enterprises,0,0,0,false,93,0,16
956724,12481,open,0,0,0,0,0,0,0,0,2016-03-28 00:00:00.0,2016-03-28 18:38:49.773,2016-03-28 00:00:00.0,4500.0000,OLC,0,0,0,false,94,0,0
956449,12479,open,0,0,0,0,0,0,0,0,2016-03-28 13:48:31.353,2016-03-28 13:48:31.353,,0.0000,Keast & Hood Co.,0,0,0,false,0,0,0
955796,12483,open,0,0,0,18,44,0,0,0,2016-03-25 00:00:00.0,2016-03-25 11:52:16.673,2016-03-25 00:00:00.0,65000.0000,Moffatt & Nichol,0,0,0,false,97,0,10
